symbol,date,rsi_6,rsi_6_signal,rsi_12,rsi_12_signal,rsi_24,rsi_24_signal,macd,macd_signal_line,macd_histogram,macd_signal,calculated_at
SBER,2018-04-24,70.58,sell,53.96,hold,45.24,hold,-11.17,-12.13,0.96,hold,2025-08-15 01:18:52
SBER,2018-04-25,58.45,hold,50.28,hold,43.73,hold,-10.32,-11.77,1.44,hold,2025-08-15 01:18:52
SBER,2018-04-26,59.41,hold,50.67,hold,43.93,hold,-9.52,-11.32,1.79,hold,2025-08-15 01:18:52
SBER,2018-04-27,71.3,sell,55.91,hold,46.56,hold,-8.53,-10.76,2.23,hold,2025-08-15 01:18:52
SBER,2018-04-28,74.23,sell,57.4,hold,47.31,hold,-7.59,-10.13,2.54,hold,2025-08-15 01:18:52
SBER,2018-04-30,80.93,sell,61.19,hold,49.21,hold,-6.59,-9.42,2.83,hold,2025-08-15 01:18:52
SBER,2018-05-02,85.74,sell,64.64,hold,50.99,hold,-5.57,-8.65,3.08,hold,2025-08-15 01:18:52
SBER,2018-05-03,73.14,sell,61.49,hold,50.06,hold,-4.78,-7.87,3.09,hold,2025-08-15 01:18:52
SBER,2018-05-04,75.76,sell,62.62,hold,50.57,hold,-4.07,-7.11,3.04,hold,2025-08-15 01:18:52
SBER,2018-05-07,81.97,sell,65.63,hold,51.93,hold,-3.36,-6.36,3.0,hold,2025-08-15 01:18:52
SBER,2018-05-08,43.96,hold,53.39,hold,48.44,hold,-3.02,-5.7,2.67,hold,2025-08-15 01:18:52
SBER,2018-05-10,77.01,sell,68.68,hold,55.62,hold,-2.16,-4.99,2.83,hold,2025-08-15 01:18:52
SBER,2018-05-11,81.44,sell,71.83,sell,57.47,hold,-1.3,-4.25,2.95,hold,2025-08-15 01:18:52
SBER,2018-05-14,85.47,sell,74.9,sell,59.37,hold,-0.45,-3.49,3.04,hold,2025-08-15 01:18:52
SBER,2018-05-15,44.13,hold,53.61,hold,51.64,hold,-0.29,-2.85,2.56,hold,2025-08-15 01:18:52
SBER,2018-05-16,37.78,hold,49.48,hold,49.89,hold,-0.28,-2.34,2.05,hold,2025-08-15 01:18:52
SBER,2018-05-17,25.62,buy,40.74,hold,45.9,hold,-0.57,-1.98,1.41,hold,2025-08-15 01:18:52
SBER,2018-05-18,17.51,buy,33.55,hold,42.14,hold,-1.1,-1.81,0.7,hold,2025-08-15 01:18:52
SBER,2018-05-21,43.55,hold,45.41,hold,47.05,hold,-1.19,-1.68,0.5,hold,2025-08-15 01:18:52
SBER,2018-05-22,40.81,hold,44.0,hold,46.4,hold,-1.29,-1.6,0.32,hold,2025-08-15 01:18:52
SBER,2018-05-23,24.51,buy,34.45,hold,41.67,hold,-1.72,-1.63,-0.09,sell,2025-08-15 01:18:52
SBER,2018-05-24,32.76,hold,37.95,hold,43.05,hold,-1.96,-1.69,-0.26,hold,2025-08-15 01:18:52
SBER,2018-05-25,25.11,buy,33.72,hold,40.95,hold,-2.28,-1.81,-0.47,hold,2025-08-15 01:18:52
